"IC50, mM","CC50, mM",SI,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,HallKierAlpha,Ipc,LabuteASA,TPSA,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,pca_FpDensityMorgan,pca_PEOE,pca_SMR,pca_EState,pca_Chi,pca_VSA,pca_Kappa
4.185789245511488,32.88834407187598,7.857142857142859,5.856557841500798,0.2468329877092124,0.2468329877092124,0.701836833957373,28.44,334.4630000000001,-0.4573792052231779,0.4573792052231779,0.1270830305154059,16.48053625393566,9.700419604583464,2.592316095734774,-2.341842673811976,2.637835331795212,-2.318834796048487,5.956147753417535,0.1937010586340334,2.92051309758689,1.523516049715847,804.925793521736,-2.29,628774.7878580671,149.4750145748484,47.61,0.4090909090909091,25,2,3,2,0,2,2,0,2,3,1,3,3,2,0,2,4,5.979800000000006,103.6944000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.47006034198795366,23.65616215266654,5.217439188446265,2.4998329748339643,0.9729768225697697,-12.788562589434648,-1.3173127290275666
43.52245819713544,72.43597937705059,1.664335664335664,2.589341563786008,0.3802210884353738,0.3802210884353738,0.6402829083318621,33.25,328.5640000000001,-0.3304540372829667,0.3304540372829667,0.08373443832014982,15.28234254758229,9.493121969001452,2.529044342094073,-2.560380670350534,2.572702580647616,-2.552272627118884,5.416434189394514,-0.8778194190700686,2.438290333985432,2.002456526352076,608.9517673974138,-0.8200000000000001,149913.4046044263,149.5935619139796,0.0,0.7391304347826086,24,0,1,2,0,2,1,0,1,0,0,1,3,1,0,1,3,5.526500000000006,104.5514000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02285636434519578,32.419589547860014,-25.290302964782263,52.72360131818114,4.175112705991495,-18.98180654714979,0.46588551920703125
208.3685902860044,634.6251480792013,3.045685279187818,6.177276680734022,0.3827742009088004,0.3827742009088004,0.4407887670643804,38.0,472.7170000000003,-0.457379228706033,0.457379228706033,0.1270799582961356,16.4805577520454,9.689090392534677,2.617957681245817,-2.395598108708276,2.665038175552888,-2.395601408631165,5.510373184050718,0.1421584676853151,3.337073624442143,1.065014883343977,1000.051231656923,-2.16,105375761.6128024,211.9772845960993,33.29,0.625,35,2,3,4,0,4,2,0,2,3,2,3,6,4,0,4,6,8.732300000000004,146.2373999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5391433187880765,65.40944049805411,-29.919978459837374,76.60728888186213,19.625922762279544,-12.12783184524168,5.9432961093582435
1.128846544600727,5.76966011684816,5.111111111111111,13.40089943619525,0.1173663470017638,-0.2592572515117155,0.6776977998882487,28.89655172413793,398.6350000000001,-0.3543358430268191,0.3543358430268191,0.225795262508632,16.15072689164189,9.492302048348856,2.543244777485806,-2.542828379897654,2.569898147969309,-2.554090745048503,5.828140463227633,-0.1385599350871279,2.701059926730339,1.802235408113201,723.4185536351547,-1.35,2502164.677965623,178.1898010542259,32.34,0.7307692307692307,29,1,3,2,0,2,1,0,1,2,1,3,7,1,0,1,3,5.278300000000005,122.4497000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20302128031343525,49.562426198506145,-32.033591755593434,44.447490128844166,10.089161847684004,-17.409368384756593,5.754225581393722
10.63644626660736,79.0481347541047,7.431818181818182,13.51682914141067,0.1159195877425045,-0.2606744850718061,0.5939755186392852,28.73333333333333,413.6700000000002,-0.349962832555415,0.349962832555415,0.2259569363411612,16.1507484075899,9.492297887023657,2.543999050885461,-2.54291084544554,2.570015261509513,-2.56277061799237,5.828019294362043,-0.9044505924121932,2.724713606545579,1.801665452995888,766.1266129126665,-1.35,3484058.592126554,184.7647146552178,29.1,0.7407407407407407,30,1,3,2,0,2,1,0,1,1,1,3,7,1,0,1,3,5.422900000000006,126.7951000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1447793484340969,40.74231718645147,-31.501658285558435,46.717229050115364,12.41606983609202,-16.82544255403085,6.550841659054459
110.1406152517157,110.1406152517157,1.0,2.741288643582114,0.5413507055464577,0.5413507055464577,0.379590592721592,43.4,416.7380000000002,-0.3028453536435101,0.3028453536435101,0.01539980686982168,15.16048911264968,9.685882295475244,2.625182033708714,-2.432559724251623,2.670045717169999,-2.454692882868927,5.137752931772813,0.05522979123943213,3.208016528781523,1.149013843848673,570.1286302842973,-0.08,4892138.589945545,188.0890308428278,6.48,1.0,30,0,2,4,0,4,0,0,0,2,0,2,9,4,0,4,4,6.840000000000009,129.7620000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1.5587658543443892,70.20230037752518,-83.40667802955586,75.78561782396596,16.480063833439367,-21.939460874340604,5.8118826841364495
3.228105375292082,10.42926352017442,3.23076923076923,3.96317548707721,0.5359385804633786,0.5359385804633786,0.4050383767947234,44.06896551724138,402.7110000000002,-0.3134072130246038,0.3134072130246038,0.01288657023381077,14.974253646215,9.689291157762858,2.614026571818135,-2.394126746350383,2.658351326545622,-2.443640546595009,5.134440409388184,0.120594299048093,3.17926985320412,1.046187172493626,531.0868711813785,-0.08,3572141.766774113,181.3041457552405,24.06,1.0,29,2,2,4,0,4,0,0,0,2,2,2,10,4,0,4,4,6.545700000000007,125.1244000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1.5348601852488455,64.12552094452522,-87.78374487304596,72.72918466074891,14.118315982557519,-20.19949827645045,5.0145158424272225
40.3930663212363,1160.72029658725,28.73563218390805,2.742324258545225,0.5435430340905595,0.5435430340905595,0.3372330308181192,42.38709677419355,430.7650000000003,-0.3028453536690731,0.3028453536690731,0.01539980686976935,15.15980771577602,9.685969793969653,2.625109226977481,-2.431568223025765,2.670023592886438,-2.453482299438783,5.13765734573533,0.05615714824331806,3.234404287389667,1.109559074819464,584.6482052510061,-0.08,7979783.178463429,194.4539729572244,6.48,1.0,31,0,2,4,0,4,0,0,0,2,0,2,10,4,0,4,4,7.230100000000009,134.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1.5899902909189996,74.2581911074164,-87.31145230750282,79.78059009717313,18.10999913736807,-22.243539778889595,6.977084481943788
751.9682769649559,751.9682769649559,1.0,12.2152639335055,0.009694822373393919,-3.865746632758041,0.7397026519634935,31.38461538461538,398.9520000000001,-0.4808212588768724,0.4808212588768724,0.309161950495995,35.73294425122507,9.495126721731918,2.550001399687504,-2.533876323922629,2.574995551081646,-2.519773383579202,8.133912230164109,-0.1569753467380439,2.520549666192786,2.238376265900245,860.8073115971347,-1.07,365043.6465057026,159.9171541280949,71.44,0.65,26,1,4,2,0,2,1,0,1,3,1,6,3,1,0,1,3,4.832400000000004,102.3266000000001,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13513103794842563,29.241187147372372,-26.931712093290344,-24.649944305189358,5.069372078246218,7.97115190544066,2.087196798966364
64.13053539079958,283.6288627077631,4.422680412371134,6.320833333333334,0.3003472222222221,0.3003472222222221,0.5620664127719119,60.27272727272727,151.253,-0.3250304809663282,0.3250304809663282,0.01618411201662093,14.78866437460914,9.531930652599877,2.481276293938632,-2.547052669565891,2.5391930577737,-2.552993476724806,5.038956757069665,0.0003654170496190726,1.787472375890056,1.940003547175709,150.0275860977003,-0.04,434.3557873412837,68.34612729382405,26.02,1.0,11,2,1,4,0,4,0,0,0,1,1,1,0,4,0,4,4,1.9139,45.09040000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1895955203944588,-3.1893778898450336,-37.92427456274393,16.430493189470265,-17.339838097411615,-19.277564749344087,-11.87040537355676
303.4630489111032,244.6216298411943,0.8061002178649236,6.167037037037037,0.5859259259259259,0.5859259259259259,0.5607454125726653,60.27272727272727,151.253,-0.3271861338567888,0.3271861338567888,0.009599060274319763,14.72588303737661,9.542292990918316,2.459637759732241,-2.527790950210241,2.523969453992179,-2.517780153026266,4.993156604020246,0.0003492943488164301,1.979916849484787,1.907860171488034,147.7115906516312,-0.04,570.2160526516187,68.34612729382405,26.02,1.0,11,2,1,4,0,4,0,0,0,1,1,1,0,4,0,4,4,1.7698,45.02040000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0973350650681213,-3.52045732915726,-35.58343278244739,7.909182613930501,-17.438188348432753,-19.04706541941166,-11.80679458720475
13.83891502906172,145.6381057820305,10.52380952380952,11.14898974867725,0.117708923847317,-0.6147505668934241,0.7721078355544777,47.81818181818182,303.4900000000001,-0.3885191219767066,0.3885191219767066,0.07822806225715294,16.28496494341424,9.526279335509718,2.51632375110316,-2.575303575531223,2.554856984658141,-2.615530012450852,5.131435083020992,-0.06196618349311333,2.756750716908739,1.438857067604369,440.8147036372112,-0.34,110680.784533169,135.304319490868,32.26,0.9,22,2,2,5,0,5,0,0,0,2,2,2,4,4,0,4,5,3.898100000000003,90.55750000000006,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3654551273237514,26.246583290331955,-49.239057401936606,34.37577234531979,0.4945740691176752,-15.9561576679808,-2.5512297416800394
83.3193041126066,1426.700412887099,17.12328767123288,11.07419784580499,0.0940661743092297,-0.7280542564247925,0.8965733964405183,34.96,350.4550000000001,-0.4927029063230549,0.4927029063230549,0.2027772128106947,16.53184809516055,9.683357218258113,2.475071666121743,-2.492631356502737,2.493017186107446,-2.510467624366919,5.539676489486705,-0.1973857771939412,2.58604410649069,1.932394158044765,587.0992305483034,-1.46,384441.3168709059,149.7773450842146,57.15000000000001,0.7,25,1,5,1,1,2,1,0,1,5,1,5,4,1,1,2,3,3.729600000000003,95.45780000000008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18733263786405452,-8.777882460886751,-25.0391900131181,-19.81983197187851,1.2273097403922009,5.7951209980312335,1.3391666429047007
440.3980869436373,1067.107887927605,2.423052959501558,11.0516052532124,0.1393616150163772,-0.9522209230914584,0.8000354586064138,33.88461538461539,364.4380000000001,-0.4927029063228963,0.4927029063228963,0.2027772128110117,16.53349230059169,9.7023234083906,2.494559191964242,-2.490395588443562,2.483712141483995,-2.545342173825653,5.540130987963127,-0.2061256023715621,2.623591923271753,1.985422777244497,670.536976168546,-1.76,593351.5493671396,153.8819758042264,77.38000000000001,0.6,26,2,6,1,1,2,1,0,1,6,2,6,4,0,1,1,3,2.620500000000001,96.82360000000006,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17451047417419296,-15.391281165157924,-10.743072294995285,-33.254552319002315,1.4666649920507666,9.689984210630595,1.9086431825550392
1400.218964282481,1371.956657145287,0.9798157946306093,11.0516052532124,0.1393616150163772,-0.9522209230914584,0.8000354586064138,33.88461538461539,364.4380000000001,-0.4927029063228963,0.4927029063228963,0.2027772128110117,16.53349230059169,9.7023234083906,2.494559191964242,-2.490395588443562,2.483712141483995,-2.545342173825653,5.540130987963127,-0.2061256023715621,2.623591923271753,1.985422777244497,670.536976168546,-1.76,593351.5493671396,153.8819758042264,77.38000000000001,0.6,26,2,6,1,1,2,1,0,1,6,2,6,4,0,1,1,3,2.620500000000001,96.82360000000006,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17451047417419296,-15.391281165157924,-10.743072294995285,-33.254552319002315,1.4666649920507666,9.689984210630595,1.9086431825550392
